,Sale Price,No of Bedrooms,No of Bathrooms,Flat Area (in Sqft),No of Floors,Waterfront View,Condition of the House,Overall Grade,Area of the House from Basement (in Sqft),Basement Area (in Sqft),Age of House (in Years),Living Area after Renovation (in Sqft),Lot Area after Renovation (in Sqft),Purchase Year,Year Since Renovation
17747,0,3,1.0,1410.0,1.0,0,1,8,1410.0,0,60,1500.0,8058,2016,0
17748,0,4,2.25,2170.0,1.0,0,3,8,1300.0,870,42,2170.0,12054,2017,0
17749,0,2,1.0,690.0,1.0,0,1,6,690.0,0,100,1380.0,5700,2016,0
17750,0,4,3.0,3000.0,2.0,0,1,8,3000.0,0,15,2520.0,8366,2017,0
17751,0,3,1.0,870.0,1.0,0,4,6,870.0,0,49,1020.0,5200,2016,0
17752,1,4,2.5,3170.0,1.0,0,3,9,1910.0,1260,40,2590.0,65340,2016,0
17753,0,4,1.0,1540.0,1.0,0,3,6,770.0,770,49,910.0,8000,2017,0
17754,0,3,1.0,1270.0,1.0,0,1,7,1270.0,0,50,1560.0,8250,2017,0
17755,1,3,1.75,2190.0,1.0,0,1,8,1480.0,710,61,2190.0,6450,2016,0
17756,1,4,3.5,4410.0,2.0,0,1,10,4410.0,0,29,4760.0,35860,2017,0
17757,0,4,2.5,2790.0,2.0,0,1,9,2480.0,310,14,2550.0,7634,2017,0
17758,0,3,1.0,1510.0,1.0,0,1,8,1170.0,340,65,1125.0,6000,2016,0
17759,0,2,1.75,1800.0,1.0,0,3,7,990.0,810,66,1940.0,7400,2016,0
17760,0,4,1.0,2410.0,1.0,0,1,7,1510.0,900,61,1880.0,6255,2017,0
17761,0,4,2.75,2250.0,1.0,0,3,8,1480.0,770,43,2070.0,7632,2017,0
17762,0,3,1.0,950.0,1.5,0,1,6,950.0,0,89,1080.0,4760,2017,0
17763,1,4,1.75,2860.0,1.0,0,1,8,1710.0,1150,40,2460.0,43560,2017,0
17764,1,4,1.75,2860.0,1.0,0,1,8,1710.0,1150,40,2460.0,43560,2016,0
17765,0,2,1.0,1560.0,1.0,0,3,7,1130.0,430,64,1680.0,10125,2016,0
17766,1,2,1.5,1940.0,1.0,0,1,7,970.0,970,81,1250.0,5700,2017,0
17767,1,4,3.25,3580.0,1.5,1,3,7,3480.0,100,103,2410.0,6389,2016,51
17768,0,4,2.5,2040.0,2.0,0,1,7,2040.0,0,19,1720.0,6646,2017,0
17769,1,5,1.0,1700.0,1.5,0,3,7,1700.0,0,64,1740.0,8212,2016,0
17770,1,4,2.5,3700.0,1.0,0,4,8,1920.0,1780,45,2020.0,8350,2017,0
17771,0,2,1.75,1050.0,1.0,0,3,8,1050.0,0,44,1150.0,3802,2017,0
17772,0,3,2.0,1690.0,1.0,0,3,7,1690.0,0,49,1690.0,9583,2017,0
17773,1,2,1.0,1120.0,1.0,0,3,7,1120.0,0,79,1420.0,5356,2016,0
17774,1,3,1.75,1490.0,2.0,0,1,10,1090.0,400,10,1460.0,1206,2017,0
17775,1,5,2.0,2220.0,1.5,0,3,7,1390.0,830,93,1600.0,6000,2017,0
17776,1,3,2.5,2160.0,1.5,0,3,8,1880.0,280,79,2300.0,6000,2017,0
17777,0,2,1.0,870.0,1.0,0,1,7,870.0,0,81,1300.0,7987,2016,0
17778,1,3,1.75,1900.0,1.0,0,3,8,1900.0,0,62,2510.0,16600,2016,0
17779,1,4,3.5,3370.0,2.0,0,1,8,2470.0,900,10,1820.0,5000,2017,0
17780,1,3,2.75,3370.0,1.5,0,3,7,2310.0,1060,108,1720.0,5618,2016,0
17781,0,2,1.0,880.0,1.0,0,3,7,880.0,0,109,1960.0,5500,2017,0
17782,0,2,1.0,940.0,1.0,0,3,5,940.0,0,66,1200.0,7500,2017,0
17783,0,3,1.0,1340.0,1.0,0,1,7,1340.0,0,44,1340.0,7215,2016,0
17784,0,3,1.5,1440.0,1.0,0,3,7,1440.0,0,59,1720.0,12040,2016,0
17785,0,3,1.5,1750.0,1.0,0,3,7,1750.0,0,66,1740.0,12196,2017,0
17786,1,5,3.5,3990.0,2.0,0,1,8,2910.0,1080,14,1310.0,5000,2016,0
17787,1,3,2.5,2860.0,2.0,0,1,8,2860.0,0,18,1440.0,4400,2017,0
17788,0,4,2.5,1940.0,2.0,0,1,8,1940.0,0,15,1900.0,3864,2016,0
17789,0,2,1.5,1400.0,1.0,0,4,7,1400.0,0,71,1220.0,11241,2017,0
17790,0,3,2.5,1770.0,2.0,0,3,7,1770.0,0,31,1590.0,6510,2016,0
17791,1,4,2.0,1710.0,1.5,0,3,8,1710.0,0,92,1760.0,4178,2017,0
17792,0,4,2.5,2810.0,2.0,0,1,8,2810.0,0,15,1770.0,4240,2017,0
17793,0,3,1.0,1580.0,1.0,0,3,8,1580.0,0,63,2130.0,16420,2017,0
17794,1,3,1.0,1580.0,1.5,0,1,7,1580.0,0,92,1280.0,4000,2017,0
17795,1,3,1.0,1440.0,1.5,0,1,7,1440.0,0,81,1700.0,7770,2017,0
17796,0,4,2.5,2420.0,2.0,0,1,10,2420.0,0,20,1400.0,7200,2017,0
17797,0,4,1.5,1930.0,1.0,0,4,7,1930.0,0,72,1620.0,7500,2017,0
17798,0,3,1.0,1190.0,1.0,0,4,7,1190.0,0,75,1450.0,56628,2017,28
17799,0,4,2.5,2240.0,1.0,0,1,7,1310.0,930,39,1780.0,7477,2017,0
17800,0,2,2.5,2550.0,2.5,0,1,7,2550.0,0,25,1750.0,289978,2017,0
17801,0,2,1.0,920.0,1.0,0,1,6,920.0,0,108,1570.0,2640,2017,0
17802,0,4,1.75,1520.0,1.0,0,3,7,1000.0,520,63,1510.0,9000,2017,0
17803,1,3,2.0,1460.0,1.5,0,3,7,1460.0,0,106,1690.0,4750,2017,0
17804,1,1,1.5,1900.0,1.5,0,4,9,1450.0,450,41,2920.0,40427,2017,0
17805,0,3,1.5,1430.0,1.0,0,0,7,1430.0,0,63,1520.0,11659,2016,0
17806,1,3,2.5,2500.0,2.0,0,1,8,2500.0,0,17,2460.0,4798,2017,0
17807,0,2,1.0,720.0,1.0,0,1,5,720.0,0,75,1760.0,7250,2017,0
17808,0,2,1.0,1140.0,1.0,0,1,7,850.0,290,71,1410.0,5832,2017,0
17809,0,4,4.0,3530.0,2.0,0,1,10,3530.0,0,26,3360.0,11250,2017,0
17810,0,3,2.0,1220.0,1.0,0,1,6,1220.0,0,48,1980.0,24960,2016,0
17811,0,3,1.0,1320.0,1.0,0,3,7,1320.0,0,51,1260.0,7455,2017,0
17812,1,4,3.0,2170.0,1.0,0,3,8,1370.0,800,50,2020.0,7944,2017,0
17813,1,3,2.5,2020.0,2.0,0,3,8,2020.0,0,37,2410.0,8500,2017,0
17814,0,3,2.5,1990.0,2.0,0,1,8,1990.0,0,29,2110.0,3842,2017,0
17815,1,4,2.0,2660.0,1.5,0,3,7,1480.0,1180,95,2350.0,3900,2017,0
17816,1,4,2.5,2360.0,1.0,0,3,8,1780.0,580,45,2780.0,12400,2017,0
17817,1,3,2.0,2740.0,1.0,0,1,9,2740.0,0,19,2140.0,83635,2016,0
17818,1,3,1.75,1360.0,1.0,0,3,7,1000.0,360,80,1540.0,5850,2016,0
17819,0,2,1.0,1230.0,1.0,0,4,6,1230.0,0,107,1230.0,5413,2017,0
17820,0,3,1.5,1260.0,1.0,0,3,7,1260.0,0,63,1510.0,8776,2017,0
17821,0,2,1.0,1040.0,1.0,0,1,7,1040.0,0,72,3120.0,4800,2017,0
17822,0,4,2.5,2700.0,1.0,0,1,8,1670.0,1030,40,2470.0,9228,2016,0
17823,1,3,1.75,1800.0,2.0,0,3,7,1800.0,0,112,1310.0,4429,2017,0
17824,0,3,1.5,1590.0,1.0,0,1,7,1080.0,510,54,1590.0,7594,2017,0
17825,0,3,2.75,1360.0,1.0,0,3,7,1140.0,220,63,1700.0,60548,2016,0
17826,0,3,1.75,1370.0,1.0,0,1,7,1370.0,0,59,1370.0,10317,2016,0
17827,1,4,2.5,3320.0,2.0,0,1,10,3320.0,0,23,3320.0,9472,2017,0
17828,1,4,2.5,2980.0,1.0,0,3,8,1690.0,1290,41,2690.0,10046,2017,0
17829,0,3,2.5,1350.0,3.0,0,1,8,1350.0,0,13,1350.0,4150,2017,0
17830,0,3,1.0,1160.0,1.0,0,3,7,1160.0,0,51,1160.0,9730,2017,0
17831,1,3,2.25,1480.0,2.0,0,3,8,1480.0,0,104,1280.0,3600,2017,0
17832,1,3,2.0,1640.0,1.0,0,3,7,820.0,820,94,2270.0,5328,2017,0
17833,1,4,2.5,2680.0,2.0,0,1,8,2680.0,0,14,2540.0,7133,2017,0
17834,1,4,2.25,2440.0,1.0,0,1,7,1540.0,900,66,1710.0,6284,2016,0
17835,1,4,2.5,2920.0,2.0,0,1,9,2920.0,0,21,2760.0,26023,2016,0
17836,0,3,2.25,1780.0,2.0,0,3,7,1780.0,0,33,1820.0,7533,2016,0
17837,1,4,2.5,2170.0,1.0,0,1,8,1820.0,350,40,2390.0,7275,2017,0
17838,1,4,4.5,5550.0,2.0,0,1,9,3880.0,1670,15,3470.0,16488,2016,0
17839,0,4,2.5,2060.0,1.0,0,1,7,1260.0,800,50,1610.0,10714,2017,0
17840,0,3,1.5,1050.0,1.0,0,4,6,1050.0,0,49,1100.0,5200,2017,0
17841,0,2,1.0,790.0,1.0,0,1,6,790.0,0,74,1150.0,7200,2016,0
17842,1,3,1.0,1010.0,1.0,0,1,6,1010.0,0,76,1260.0,5977,2016,0
17843,0,2,1.0,1040.0,1.0,0,3,6,1040.0,0,68,1390.0,5897,2017,0
17844,1,4,3.5,3130.0,2.0,0,1,9,2060.0,1070,4,1500.0,4500,2016,0
17845,0,2,1.0,900.0,1.0,0,1,6,900.0,0,67,860.0,4500,2016,0
17846,1,4,1.0,1470.0,1.5,0,1,7,1470.0,0,100,2160.0,5450,2016,0
17847,0,4,1.0,1080.0,1.5,0,4,5,1080.0,0,118,1720.0,20360,2017,0
17848,1,3,2.25,2440.0,1.0,0,1,7,1480.0,960,56,2510.0,9602,2016,0
17849,0,4,1.75,2520.0,1.0,0,3,7,1320.0,1200,62,1660.0,8775,2016,0
17850,1,4,1.75,1760.0,1.0,0,1,7,880.0,880,72,2040.0,6000,2016,0
17851,0,3,2.25,1820.0,1.0,0,1,8,1220.0,600,41,2050.0,15000,2017,0
17852,1,3,2.25,1820.0,1.0,0,1,8,1220.0,600,41,2050.0,15000,2016,0
17853,0,4,2.5,3040.0,2.0,0,1,8,3040.0,0,19,2420.0,10026,2017,0
17854,1,5,3.25,3490.0,1.0,0,3,8,1890.0,1600,61,2660.0,12400,2016,0
17855,1,4,1.5,2440.0,1.0,0,3,8,1440.0,1000,68,2140.0,7920,2017,0
17856,1,3,1.75,2280.0,2.0,0,1,8,2280.0,0,69,1610.0,6670,2017,26
17857,0,3,2.25,1980.0,1.0,0,3,9,1560.0,420,44,2360.0,8000,2017,0
17858,1,5,1.75,2360.0,1.0,0,4,7,1180.0,1180,78,2100.0,5500,2016,0
17859,0,3,3.75,3890.0,1.0,0,1,8,2390.0,1500,75,1820.0,7320,2017,10
17860,0,4,2.5,2300.0,1.0,0,3,7,1190.0,1110,57,1960.0,10400,2017,0
17861,0,2,1.0,910.0,1.0,0,1,7,910.0,0,76,1040.0,6490,2017,0
17862,0,3,2.0,1140.0,1.0,0,1,7,1140.0,0,24,1140.0,8400,2017,0
17863,1,4,2.5,2390.0,2.0,0,1,9,2390.0,0,12,2600.0,5342,2017,0
17864,0,3,1.0,1150.0,1.0,0,1,7,1150.0,0,75,1390.0,4945,2017,0
17865,0,5,2.0,2330.0,1.0,0,3,7,1270.0,1060,57,1550.0,8287,2017,0
17866,1,3,2.5,2420.0,2.0,0,3,9,2420.0,0,31,2630.0,9000,2017,0
17867,0,4,1.75,960.0,1.0,0,4,6,580.0,380,69,1720.0,8249,2017,0
17868,0,1,1.75,1010.0,1.0,0,3,6,1010.0,0,50,1410.0,8359,2017,0
17869,0,4,2.5,2370.0,2.0,0,1,8,2370.0,0,17,2190.0,6070,2017,0
17870,0,3,1.75,2880.0,1.0,0,1,8,1580.0,1300,60,1380.0,9592,2017,0
17871,0,4,2.25,2400.0,1.5,0,1,8,2400.0,0,54,2170.0,8452,2017,0
17872,1,5,2.5,3670.0,1.5,0,1,8,3670.0,0,45,2340.0,9425,2016,0
17873,0,3,1.5,1140.0,1.0,0,1,7,840.0,300,33,1200.0,15247,2016,0
17874,0,3,1.75,1410.0,1.0,0,1,7,1410.0,0,38,2240.0,49222,2016,0
17875,1,6,1.0,1530.0,1.5,0,3,7,1530.0,0,97,1530.0,3800,2016,0
17876,1,4,1.75,1720.0,1.5,0,3,7,1460.0,260,93,1930.0,4280,2017,0
17877,0,3,2.5,1620.0,1.0,0,3,6,1620.0,0,58,1620.0,15680,2016,0
17878,1,3,1.75,1570.0,1.0,0,1,7,970.0,600,78,1790.0,5750,2016,0
17879,1,5,2.75,1990.0,1.5,0,3,7,1990.0,0,105,1820.0,5000,2017,0
17880,0,2,1.0,930.0,1.0,0,1,7,930.0,0,77,1340.0,6400,2016,0
17881,0,3,1.75,1550.0,1.0,0,3,7,1210.0,340,37,1550.0,6900,2017,0
17882,1,4,1.0,1650.0,1.0,0,1,7,1650.0,0,52,2240.0,9776,2016,0
17883,0,2,1.0,800.0,1.0,0,1,7,800.0,0,78,920.0,5940,2017,0
17884,0,2,1.0,930.0,1.0,0,3,6,930.0,0,99,1730.0,9000,2017,0
17885,1,4,1.5,2550.0,1.5,0,3,7,1760.0,790,92,1840.0,4000,2017,0
17886,0,2,1.0,720.0,1.0,0,4,5,720.0,0,76,840.0,4760,2017,0
17887,0,2,1.0,620.0,1.0,0,1,6,620.0,0,77,620.0,4760,2017,0
17888,1,3,2.5,2360.0,2.0,0,1,10,2360.0,0,31,2400.0,11260,2017,0
17889,1,3,1.75,1760.0,1.0,0,3,8,1460.0,300,58,1980.0,8400,2017,0
17890,0,3,1.75,2100.0,1.0,0,3,7,1080.0,1020,61,2100.0,11250,2017,0
17891,1,5,2.25,2480.0,2.0,0,1,9,2480.0,0,40,2570.0,12000,2017,0
17892,0,3,1.0,1040.0,2.0,0,1,6,1040.0,0,76,1030.0,6512,2017,0
17893,0,3,2.5,1656.0,1.0,0,3,7,1656.0,0,33,2030.0,29859,2016,0
17894,1,4,2.0,2090.0,1.5,0,4,7,1790.0,300,91,1660.0,3767,2017,0
17895,1,6,2.75,2520.0,2.0,1,1,7,2520.0,0,64,2790.0,26809,2017,0
17896,0,2,1.0,700.0,1.0,0,1,6,700.0,0,75,1060.0,6000,2017,0
17897,1,4,3.25,4030.0,2.0,0,1,10,4030.0,0,30,4090.0,40371,2017,0
17898,0,2,1.0,760.0,1.0,0,1,6,760.0,0,72,780.0,7102,2016,0
17899,1,4,5.25,6500.0,2.0,0,1,10,5180.0,1320,17,2270.0,8119,2017,0
17900,1,3,2.0,1840.0,2.0,0,4,7,1720.0,120,72,1390.0,6000,2017,0
17901,0,3,2.0,1090.0,1.0,0,3,7,1090.0,0,28,1490.0,7741,2017,0
17902,1,4,2.5,2980.0,1.5,1,4,8,1800.0,1180,90,2340.0,19810,2017,0
17903,1,4,2.25,1900.0,1.0,0,3,9,1460.0,440,52,2040.0,8479,2016,0
17904,1,4,2.5,2790.0,2.0,0,3,10,2790.0,0,54,3520.0,15653,2017,0
17905,0,2,1.0,1280.0,1.0,0,3,8,1020.0,260,67,1540.0,6380,2017,0
17906,0,3,1.0,1510.0,1.0,0,1,7,1510.0,0,56,1510.0,12970,2017,0
17907,0,1,1.0,920.0,1.5,0,1,6,920.0,0,74,2260.0,14025,2017,37
17908,0,2,1.0,700.0,1.0,0,1,7,700.0,0,91,1130.0,5599,2016,0
17909,0,2,1.75,1980.0,2.0,0,4,7,1280.0,700,41,1680.0,25343,2017,0
17910,1,3,1.0,1440.0,1.5,0,1,8,1440.0,0,89,1640.0,4500,2017,0
17911,0,4,4.0,2740.0,2.0,0,3,9,2740.0,0,28,2290.0,8250,2016,0
17912,0,2,1.0,1400.0,1.0,0,1,7,1400.0,0,69,1760.0,8220,2017,0
17913,0,3,1.75,2270.0,1.0,0,1,7,1370.0,900,70,1210.0,7156,2017,0
17914,0,3,2.25,1310.0,1.0,0,1,7,1310.0,0,68,1600.0,11250,2017,4
17915,0,3,1.75,1680.0,1.0,0,3,8,1680.0,0,50,2040.0,8214,2016,0
17916,1,3,2.25,2260.0,1.0,0,1,9,2260.0,0,41,2820.0,12534,2017,0
17917,0,3,2.25,1350.0,2.0,0,1,8,1050.0,300,11,1350.0,1245,2017,0
17918,0,2,1.5,1820.0,2.0,0,1,7,1820.0,0,97,1430.0,9288,2017,0
17919,1,3,3.5,3380.0,3.0,0,1,10,2800.0,580,10,2790.0,5000,2017,0
17920,0,4,1.75,2140.0,1.0,0,4,7,2140.0,0,59,1720.0,99316,2017,0
17921,0,4,2.5,2430.0,2.0,0,1,8,2430.0,0,8,2650.0,3844,2017,0
17922,0,2,1.0,940.0,1.0,0,1,6,940.0,0,75,1310.0,6000,2017,0
17923,1,3,1.5,2070.0,1.0,0,3,7,1140.0,930,70,1770.0,5386,2017,0
17924,0,4,1.0,1510.0,1.5,0,1,7,1510.0,0,112,1560.0,1602,2017,0
17925,1,4,1.75,2550.0,1.0,0,1,8,1890.0,660,36,2560.0,38638,2017,0
17926,0,2,1.0,700.0,1.0,0,1,7,700.0,0,70,1070.0,5995,2017,0
17927,0,3,1.0,1150.0,1.0,0,1,6,1150.0,0,108,1150.0,5664,2016,0
17928,0,3,2.5,2340.0,2.0,0,1,7,2340.0,0,14,1970.0,3739,2017,0
17929,0,3,3.25,1510.0,3.0,0,1,7,1510.0,0,11,1510.0,1245,2017,0
17930,1,3,2.0,2070.0,1.0,0,1,7,1590.0,480,72,3000.0,16215,2017,0
17931,1,2,1.0,1150.0,1.0,0,3,7,1050.0,100,94,1463.0,4320,2017,0
17932,1,4,2.75,2190.0,1.5,0,4,7,1470.0,720,89,1600.0,3800,2016,0
17933,0,4,1.75,1980.0,1.0,0,2,7,1480.0,500,40,1980.0,9360,2017,0
17934,0,3,1.0,960.0,1.0,0,3,6,960.0,0,60,1060.0,7620,2016,0
17935,1,3,1.75,2180.0,1.0,0,1,8,1380.0,800,69,2020.0,6122,2016,0
17936,0,4,2.5,2560.0,2.0,0,1,8,2560.0,0,29,2130.0,10150,2017,0
17937,0,4,2.25,2270.0,1.0,0,3,7,1540.0,730,59,1920.0,9634,2017,0
17938,1,5,2.75,3550.0,2.0,0,1,7,3550.0,0,58,3370.0,9600,2017,0
17939,0,3,2.0,1330.0,1.0,0,1,8,1330.0,0,30,1900.0,4842,2017,0
17940,1,4,2.5,2110.0,2.0,0,1,8,2110.0,0,30,2050.0,7000,2016,0
17941,1,4,3.25,3470.0,1.0,0,1,10,2270.0,1200,29,3910.0,13247,2017,0
17942,1,4,3.0,1550.0,1.0,0,1,7,860.0,690,100,1310.0,5000,2017,3
17943,0,2,1.0,570.0,1.0,0,1,6,570.0,0,82,2040.0,115434,2017,0
17944,1,3,2.5,2030.0,3.0,0,1,9,2030.0,0,5,1450.0,1441,2016,0
17945,0,3,2.0,1500.0,1.0,0,1,7,1500.0,0,31,1580.0,14013,2016,0
17946,0,2,1.0,920.0,1.0,0,1,6,920.0,0,63,1040.0,7440,2016,0
17947,0,3,1.0,1470.0,1.0,0,1,7,1040.0,430,65,1420.0,8200,2017,0
17948,1,2,1.0,1150.0,1.0,0,1,7,1150.0,0,101,2240.0,3753,2017,0
17949,1,4,3.0,4180.0,2.0,0,1,10,4180.0,0,32,3010.0,35190,2017,19
17950,0,3,1.75,1690.0,1.0,0,1,7,1690.0,0,31,1530.0,4093,2017,0
17951,0,4,2.75,2150.0,1.0,0,4,8,1240.0,910,42,1980.0,9325,2017,0
17952,1,3,3.25,2330.0,1.0,0,1,10,1730.0,600,54,2080.0,4000,2016,16
17953,0,4,2.0,2680.0,2.0,0,3,7,2350.0,330,75,1430.0,11000,2017,52
17954,0,3,2.5,1740.0,2.0,0,1,8,1320.0,420,10,1740.0,1789,2017,0
17955,0,2,1.75,1320.0,1.0,0,1,7,1080.0,240,63,2070.0,6000,2017,0
17956,1,4,3.5,3150.0,2.0,0,1,9,3150.0,0,4,1550.0,4200,2017,0
17957,0,4,3.0,2480.0,1.0,0,4,7,2050.0,430,105,1820.0,12214,2017,0
17958,1,4,3.0,3330.0,1.0,0,1,8,1790.0,1540,60,1610.0,4000,2017,0
17959,0,3,1.0,1010.0,1.0,0,1,7,1010.0,0,47,1820.0,6500,2016,0
17960,1,6,3.25,4920.0,1.0,0,3,9,2730.0,2190,58,3700.0,14994,2017,0
17961,0,4,1.75,1570.0,1.0,0,1,7,1200.0,370,58,1920.0,18295,2017,0
17962,1,5,3.75,3580.0,2.0,0,1,10,3190.0,390,19,2740.0,14300,2017,0
17963,0,3,1.75,2220.0,1.0,0,3,8,2220.0,0,51,2070.0,11745,2017,0
17964,0,3,1.5,1010.0,1.0,0,1,7,1010.0,0,49,1640.0,7700,2017,0
17965,0,2,1.0,1440.0,1.0,0,3,7,860.0,580,69,1550.0,7682,2016,0
17966,0,3,1.0,1230.0,1.0,0,1,7,1230.0,0,63,1710.0,7238,2016,0
17967,1,3,1.75,1710.0,1.0,0,1,8,1280.0,430,37,2100.0,7560,2017,0
17968,0,3,3.0,2390.0,2.0,0,1,8,1680.0,710,30,1820.0,10362,2016,0
17969,0,3,2.75,2840.0,1.0,0,1,9,2200.0,640,30,2840.0,39413,2016,0
17970,1,4,2.5,2300.0,2.0,0,1,9,2300.0,0,28,2280.0,8835,2017,0
17971,0,5,3.0,2270.0,1.0,0,1,7,1360.0,910,29,1950.0,5500,2016,0
17972,0,3,2.5,2290.0,2.0,0,1,9,2290.0,0,21,2700.0,7500,2016,0
17973,0,4,1.0,1330.0,1.0,0,3,7,970.0,360,61,1590.0,8400,2017,0
17974,0,3,1.0,1200.0,1.5,0,2,7,1200.0,0,100,1380.0,8068,2016,0
17975,0,3,2.25,2160.0,2.0,0,3,7,1580.0,580,31,1950.0,9675,2017,0
17976,0,3,1.0,1120.0,1.0,0,3,7,1120.0,0,52,1320.0,10500,2016,0
17977,0,4,2.5,2090.0,1.0,0,1,7,1200.0,890,56,1450.0,9481,2016,0
17978,1,3,3.25,1470.0,3.0,0,1,8,1470.0,0,15,1470.0,1506,2017,0
17979,1,3,1.75,2270.0,2.0,0,1,8,2270.0,0,39,2260.0,9600,2017,0
17980,1,4,3.75,4100.0,1.5,0,4,10,2540.0,1560,84,3880.0,18730,2017,38
17981,0,3,1.75,1440.0,1.0,0,3,6,720.0,720,101,1500.0,5750,2017,0
17982,0,3,1.5,1200.0,1.0,0,3,7,1200.0,0,56,1510.0,7668,2017,0
17983,0,3,1.75,1720.0,1.0,0,1,7,860.0,860,61,1480.0,10359,2017,0
17984,0,1,0.75,930.0,1.0,0,1,6,930.0,0,94,1590.0,6600,2016,0
17985,0,4,2.5,2400.0,2.0,0,1,8,2400.0,0,16,2040.0,7756,2017,0
17986,0,4,2.5,1960.0,2.0,0,1,8,1960.0,0,19,2360.0,11785,2016,0
17987,0,4,1.75,1890.0,1.0,0,1,8,1260.0,630,54,1430.0,6775,2016,0
17988,0,3,2.25,1590.0,2.0,0,1,7,1590.0,0,17,1540.0,2890,2017,0
17989,0,4,2.5,2590.0,2.0,0,3,9,2590.0,0,25,2730.0,9264,2017,0
17990,0,3,1.0,860.0,1.5,0,1,7,860.0,0,91,1540.0,4080,2016,0
17991,0,3,2.5,1270.0,2.0,0,1,8,1270.0,0,14,1420.0,2206,2017,0
17992,0,2,2.25,1130.0,2.0,0,1,8,1130.0,0,8,1140.0,1710,2017,0
17993,0,3,2.5,1860.0,2.0,0,1,8,1860.0,0,21,2040.0,14055,2017,0
17994,0,2,1.0,1802.0,1.0,0,1,7,1802.0,0,57,1810.0,7332,2016,0
17995,1,5,3.0,4480.0,2.5,0,4,10,3420.0,1060,116,3220.0,5600,2017,0
17996,0,2,1.0,1310.0,1.0,0,3,7,940.0,370,38,1400.0,7161,2017,0
17997,1,3,2.5,2320.0,2.0,0,1,9,2320.0,0,26,2610.0,33305,2017,0
17998,0,2,1.0,1130.0,1.0,0,3,7,1130.0,0,65,1270.0,10798,2016,0
17999,1,3,2.5,2180.0,1.0,0,1,8,1230.0,950,35,1930.0,12000,2016,0
18000,0,3,1.5,1830.0,1.5,0,3,5,1830.0,0,88,1520.0,12233,2017,0
18001,0,3,2.75,2340.0,1.0,0,1,8,1470.0,870,40,2640.0,8887,2016,0
18002,1,3,2.5,2830.0,3.0,0,1,10,2830.0,0,4,1780.0,5100,2017,0
18003,1,3,1.0,1610.0,1.0,0,1,6,900.0,710,62,1940.0,2880,2017,0
18004,1,5,2.75,2410.0,2.0,0,1,10,2290.0,120,50,2980.0,19447,2017,0
18005,1,4,2.75,2660.0,1.0,0,1,8,1930.0,730,50,2410.0,10001,2017,11
18006,0,3,1.0,1030.0,1.0,0,1,7,1030.0,0,94,1030.0,5250,2017,8
18007,0,3,4.0,1390.0,2.0,0,1,9,1150.0,240,12,1620.0,1855,2017,0
18008,0,3,1.75,1580.0,1.0,0,1,6,1220.0,360,76,1180.0,8775,2016,0
18009,1,3,2.75,2330.0,2.0,0,1,8,1730.0,600,88,1100.0,5336,2017,29
18010,1,3,3.25,1540.0,3.0,0,1,9,1540.0,0,7,1540.0,1456,2017,0
18011,1,3,1.0,1570.0,2.0,0,4,8,1570.0,0,110,1640.0,4000,2017,0
18012,1,4,3.0,2940.0,1.0,0,4,8,1640.0,1300,63,2020.0,7320,2017,0
18013,0,3,0.75,1240.0,1.0,0,1,7,1240.0,0,71,1210.0,7200,2016,0
18014,0,3,1.0,1410.0,1.0,0,1,7,1050.0,360,49,1800.0,8000,2016,0
18015,1,4,2.5,2190.0,1.0,0,3,8,1410.0,780,39,2190.0,9198,2017,0
18016,0,3,2.5,3040.0,2.0,0,1,7,3040.0,0,19,2670.0,6259,2016,0
18017,0,4,1.75,1860.0,1.0,0,1,7,1080.0,780,65,1800.0,9364,2016,0
18018,0,3,2.5,1690.0,1.0,0,1,7,870.0,820,21,1900.0,7302,2017,0
18019,0,3,2.75,1900.0,1.0,0,3,7,1900.0,0,60,1640.0,19166,2017,0
18020,0,3,2.5,1600.0,2.0,0,1,8,1600.0,0,25,1890.0,9830,2017,0
18021,1,6,3.0,2530.0,1.0,0,1,6,2530.0,0,40,1886.0,6000,2017,0
18022,1,3,2.25,1860.0,3.0,0,1,8,1860.0,0,4,1760.0,2456,2016,0
18023,1,3,2.25,2390.0,2.0,0,1,8,2090.0,300,77,2280.0,5179,2017,19
18024,1,4,2.5,3100.0,2.0,0,1,9,3100.0,0,28,2710.0,8344,2017,0
18025,1,5,2.25,2650.0,1.0,0,1,8,1350.0,1300,53,2700.0,7800,2016,0
18026,1,3,2.0,1520.0,1.5,0,1,7,1140.0,380,73,1530.0,4650,2016,0
18027,0,2,1.0,1510.0,1.0,0,1,6,930.0,580,94,1300.0,4000,2017,0
18028,0,4,1.75,1960.0,1.0,0,3,8,1960.0,0,51,1960.0,8400,2017,0
18029,0,4,2.75,2270.0,1.0,0,3,7,1290.0,980,45,1750.0,7760,2017,0
18030,0,2,1.0,910.0,1.0,0,3,7,910.0,0,79,970.0,6281,2017,0
18031,1,4,2.5,2100.0,1.0,0,3,8,1300.0,800,43,2160.0,8348,2016,0
18032,0,3,1.0,1000.0,1.0,0,1,6,1000.0,0,27,1490.0,10395,2017,0
18033,0,4,2.75,2760.0,1.0,0,1,7,1630.0,1130,40,2470.0,9856,2017,0
18034,1,4,2.5,2840.0,2.0,0,1,8,2840.0,0,17,1934.0,9605,2017,0
18035,0,3,2.5,1860.0,2.0,0,1,7,1860.0,0,18,1940.0,5205,2017,0
